variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
b_base_solutionphi4__SolidMstatecircuitbreaker:context_indicator,1.5995407615981858,1.5478679884669768,1.0363284389563043,1.0211411798033716,-0.012703120336603447,3.3977586930105783,1.0014294197684535,14901.478935943356,5956.695193059235
b_base_solutiongemma3__Staticprotectionsystem:context_indicator,7.55394495677229,7.524092799970536,0.6869032795625553,0.6738614370857977,6.472767453339165,8.736701617080671,1.0001078570115634,11386.481459115537,6253.464909677809
b_base_solutionllama__Staticprotectionsystem:context_indicator,3.7493796509770876,3.7259618498399245,0.448401314205718,0.44035799728059816,3.0496459839176433,4.51598165873365,0.9999726457675179,10391.206062619101,5588.419454172361
b_base_solutionmistral__Staticprotectionsystem:context_indicator,6.859321227087599,6.822099219308219,0.6404791809631285,0.6453610234164329,5.848863112179199,7.964575821528163,0.9997870990460875,15243.15924524512,5756.495952757125
b_base_solutionphi4__Staticprotectionsystem:context_indicator,3.7524382170418433,3.685294176184132,0.7501805964772844,0.7413879754834504,2.6361873096627138,5.076021076031238,1.0022746204129822,14577.02261110709,5122.418241338608
disc,1,1,0,0,1,1,NA,NA,NA
Intercept_1[1],-10.129152400220109,-10.092064191691152,0.773067224559718,0.7590351181025823,-11.454727354113233,-8.924510034690675,1.00018722360577,8528.242051078567,5936.798625030425
Intercept_1[2],-2.41145104499113,-2.3981299103431613,0.2910042226716466,0.2950428098726001,-2.9068928388365998,-1.9506785353159022,1.000486987516463,8969.982709791095,6170.391454949287
Intercept_2[1],-4.56300318349247,-4.50760742789602,0.6968569774895271,0.6900423883408774,-5.791144958843768,-3.5346926399836054,1.0005722555838645,10867.068448257487,5873.255877474939
Intercept_2[2],3.0003648300172032,2.98722245809553,0.3574210803109734,0.35356269836737614,2.438211136765948,3.611381690025567,1.0005562840949878,13183.721572140732,6352.440335675757
Intercept_3[1],-5.982227631419345,-5.91753674053775,0.9104094926176262,0.896809517016887,-7.599275068619386,-4.613014820668959,1.000129930461152,9652.612502343245,5254.757621866098
Intercept_3[2],-4.100937941064888,-4.070436120739364,0.552908186440221,0.5617382003117841,-5.049951053727379,-3.2606823778299088,0.9999943588188793,10155.286599460018,5688.83708210592
Intercept_4[1],-6.296591691937105,-6.232447070871427,0.8518984414106704,0.822144745691724,-7.815125126791411,-5.0426677394405655,1.000106371371015,10709.82354913545,5748.372822337878
Intercept_4[2],-2.9436530969247623,-2.9315516061852147,0.34739621461996734,0.3420596093853446,-3.5328620002230537,-2.402706956908237,1.0001799218297964,12483.568788348875,6557.267312001928
Intercept_5[1],-8.508385396403213,-8.457031923845872,0.8090881659872451,0.7993304999113999,-9.922075360587732,-7.270209685441186,1.0009046689548255,10100.343572596781,5404.867869855797
Intercept_5[2],-3.507179379827418,-3.477710583347578,0.44313054663830687,0.4374648455608028,-4.273727861595212,-2.8276034945196953,1.0003882697358595,12722.858858964244,6256.983437004505
Intercept_6[1],-5.733315711034603,-5.6444477880907336,0.8602566542475701,0.8275764046204523,-7.29040477857629,-4.479495618937335,1.0005389427599334,9462.034288047593,4870.278176692357
Intercept_6[2],2.2496642096188153,2.243351203472741,0.26581456308526413,0.2612453330322765,1.8233939687758736,2.697796837394849,1.000583200264869,10525.912954411922,6179.069035359501
Intercept_7[1],-6.927104406743853,-6.850396800104502,0.8214883348066173,0.7852343477468896,-8.37686312523778,-5.720052782589995,1.0008533515211304,9197.923102797611,5057.696603404067
Intercept_7[2],-1.7741343975858737,-1.7690696418194078,0.22491128491420187,0.221671742291176,-2.1554255696681124,-1.4104570313521982,1.0002317688121343,11782.915813189027,6602.237152189829
Intercept_8[1],-5.914353850519237,-5.834589065861795,0.8380017208501443,0.8116528944520844,-7.390089747705319,-4.702175201340035,1.0001187695777505,9545.5289072705291,5321.869200663973
Intercept_8[2],-0.7672791240975225,-0.7656358692839689,0.17292261782570667,0.17164092092131825,-1.0557050065061715,-0.484924813307214,1.0004770691711435,10887.083485486668,6737.324980757515
Intercept_9[1],-5.266687223390903,-5.183856004404966,0.8658614922888144,0.8420409949543219,-6.816726096944555,-4.002916837124735,1.0001645704410627,11239.842797915979,5728.408077507262
Intercept_9[2],-4.580103010277818,-4.534569823140428,0.6585601764520668,0.6461608259841846,-5.766310502808565,-3.5888411857944544,1.0000202625773076,10348.515016882748,6273.181965118861
Intercept_10[1],-5.383804205614806,-5.281928037734414,0.9002442343742179,0.8551939397707974,-6.985425889403937,-4.104329527490117,1.0009099841991855,10039.440341688629,5176.699436295158
Intercept_10[2],1.9274342352764415,1.921756989182522,0.23633681371453075,0.2328263038457817,1.554567653527083,2.3274740902698285,1.0004614925811928,12707.554391688931,7060.212757264102
Intercept_11[1],-5.276499449529442,-5.177734303470209,0.8896231921448505,0.8575360610911312,-6.87920985447189,-3.9960000092873686,1.000738696234707,9868.38193105946,5669.095446540599
Intercept_11[2],-2.895557167952333,-2.8797345589116654,0.34940299086572874,0.34218842795774296,-3.5026016979229864,-2.3533210517891887,1.001474850988171,8087.091490626906,5366.631158297937
Intercept_12[1],-5.247717281436256,-5.163891004486142,0.8927459149378012,0.8648765793274324,-6.873686407966469,-3.950101001564747,1.0005734326568734,10004.745942538577,5457.0113485305255
Intercept_12[2],-3.411351787689447,-3.379208756951921,0.42971720552377024,0.41753945498193834,-4.171339095182704,-2.759039515807719,0.9999574756451043,8235.135248917584,5101.932459558069
Intercept_13[1],-10.746958111624611,-10.713258353236423,0.7915152891800014,0.7818768380313514,-12.088908312485424,-9.492991374808781,0.9999984382227025,9194.538193189797,5814.326068532477
Intercept_13[2],-3.179266683254378,-3.1613325885689236,0.3938099684261281,0.39269574143299657,-3.854130616684082,-2.5703406189033036,1.0000322243111328,10834.390742245216,6618.345246560841
Intercept_14[1],-5.47158989837812,-5.384056286688578,0.8896106684754858,0.8617027969019865,-7.03900889699973,-4.181035750889848,1.0001636840883252,9482.458998603923,4987.68074179128
Intercept_14[2],0.8650488791057636,0.8638100109502567,0.17420485166896427,0.17469032361415102,0.5831593735668967,1.1551810683100756,1.0000102756206701,12486.058368594402,6811.13571809621
Intercept_15[1],-7.057422699417645,-6.997247802876018,0.8247950573063941,0.800864200359224,-8.514657592143005,-5.820057526244144,0.9997533524427341,9742.1158430234,5431.444377250549
Intercept_15[2],-2.998785387174898,-2.9802299511785852,0.36155227973274484,0.3540183965922647,-3.6216017673972085,-2.4393243834246015,1.000741892324958,13382.706797017316,4953.369554406372
Intercept_16[1],-5.25176709960675,-5.163748544282971,0.8721004361120981,0.8476220451958179,-6.818792679568051,-3.983845957204995,1.0007277509246395,11832.675795200394,6005.628916091406
Intercept_16[2],-4.564470026375866,-4.517156826072041,0.6589382945006498,0.6450789916744772,-5.711083897669338,-3.5647105534468233,1.0001676433723248,9665.946349650407,6819.179101436436
Intercept_17[1],-8.746102436430025,-8.706332830718715,0.8056933487672001,0.8138242674611816,-10.125272507052566,-7.511882509104171,1.0001382973240371,8160.623227874438,5500.581868631049
Intercept_17[2],-0.5741477720615902,-0.5698291295225815,0.16822869671444682,0.16613150863480816,-0.8513459283424805,-0.30130206798451364,1.0016435244125184,7984.816491421131,4917.256748419939
Intercept_18[1],-5.87627688077644,-5.800464359137804,0.8428117914646406,0.8247821332881091,-7.379195021340934,-4.619350711167132,1.0009250401785577,10463.011579465086,5835.929037023339
Intercept_18[2],1.2717052239556002,1.2695185185757611,0.19030131971925773,0.18940828610727667,0.9603024888641695,1.581788856773329,1.0011581036871522,9392.914481305315,6154.958081260976
Intercept_19[1],-5.585341260761845,-5.502580939318131,0.8653279588577018,0.83030796287736,-7.171010767377837,-4.3093932044536345,1.001393035262314,9218.825284281647,4294.359155873262
Intercept_19[2],-0.40627272518668006,-0.40587025562600276,0.16527013370791868,0.1648595915870519,-0.6808521606283796,-0.13667675781660543,1.0005237721613738,9887.021772239113,6837.072846133243
Intercept_20[1],-5.197548057012042,-5.098209581367513,0.9031840794472461,0.8773639179957802,-6.860195578516232,-3.9112884788725952,1.0016117746015698,10265.190706938669,5122.242366037241
Intercept_20[2],0.3198832518000017,0.3175357875831031,0.16287936323277566,0.16127927613026488,0.05519843265003553,0.587572226997671,1.00004432662005,9481.537139371088,5574.71701194582
Intercept_21[1],-5.616406848847016,-5.536361544866663,0.8534822052729278,0.8472527067400272,-7.13704928157593,-4.360860979321803,1.000093976635212,9256.071765697181,5559.450446431849
Intercept_21[2],-1.0049997001709123,-1.0036094040312462,0.1838497823236083,0.18341074296708232,-1.3094030691463838,-0.7023439993355556,1.0001439808616128,10936.659708859315,6526.008862040683
Intercept_22[1],-5.4759291744722445,-5.38698371766396,0.8841736083414494,0.8311961598569565,-7.103464704078486,-4.207180609769014,1.0010051742988337,8750.42280647099,4880.7479650910655
Intercept_22[2],1.0313284708724757,1.0279004315056,0.18147230412939194,0.17924569906348306,0.7376221576388061,1.3352519250495547,0.9998953996612374,9660.320884280703,6540.1905057681515
Intercept_23[1],-5.267918425883489,-5.185177857419577,0.863752177031286,0.8490285788613008,-6.818712506243192,-4.012187950372184,0.9999557726046828,10914.004590098268,6518.445348662576
Intercept_23[2],-4.586005482249306,-4.533552091800913,0.6609497001105038,0.6386114472710394,-5.744226192947808,-3.5852840148046554,0.9998076529892385,9562.624167093098,6295.080819007907
Intercept_24[1],-5.208664339686115,-5.1167835465876905,0.8957078994602286,0.8695755158955706,-6.822483521388362,-3.917906038591285,1.00171792112633,8386.837702811777,5067.5460804456425
Intercept_24[2],-2.818181053489083,-2.8070422828721266,0.34122085094994253,0.3401965715392817,-3.3990683947414735,-2.2787397001907697,0.9999948160866875,8506.34487863522,4971.594478753067
Intercept_25[1],-5.116986582373579,-5.0242484622829675,0.9077755473279038,0.8805737000866135,-6.761689138086877,-3.805614907273314,1.0005570642391945,9270.1596667038,4756.256461855523
Intercept_25[2],0.2554092609199294,0.2544153642525302,0.1612786851591682,0.16520403313978302,-0.003690888995109669,0.5156613537065639,1.0010546000673954,8082.275572782666,4155.312663515248
Intercept_26[1],-5.476592330161462,-5.387830383406183,0.8725419523516859,0.8361796638556764,-7.059832540512022,-4.221220732452287,0.999909148840611,9655.139596201587,5199.253562880075
Intercept_26[2],0.8634110755287251,0.8635610180513709,0.17671635779976572,0.17593179882303997,0.5734930138932003,1.1560475733447408,0.9998591703915848,11213.219512400416,6740.380282619588
Intercept_27[1],-5.187243275077581,-5.094572757111399,0.8940378015029645,0.8490994286592937,-6.801031241160064,-3.9066562156567413,1.0011909749854293,9690.208408824092,5046.682069733481
Intercept_27[2],0.44899605789671826,0.446762186588209,0.16399478504315232,0.1623649314039604,0.17948574753249597,0.7229726244459985,1.0005807196212917,9828.722126360462,6270.905016474438
Intercept_28[1],-5.203865337626188,-5.114731898801926,0.8943506666959258,0.8595034374078669,-6.826512249277069,-3.9055615283468654,1.0001868176072197,9597.58129655667,5664.978659964724
Intercept_28[2],-2.8196968180816917,-2.8057312727283903,0.3423428731617142,0.3394096371594645,-3.3933519393853846,-2.2869495412843577,1.0009112115296481,8383.734606074568,5182.797542707024
Intercept_29[1],-5.264501111978073,-5.173649214028453,0.8826613984050627,0.8608219363398055,-6.8625113201577745,-3.982828120341798,1.0009776366543317,11436.422955390539,6491.663535467861
Intercept_29[2],-4.574417150344922,-4.530825714335267,0.6640872819940358,0.6606477275406633,-5.748151112596976,-3.5509712597127856,1.0010009909219102,9496.461706769644,6605.439467364229
Intercept_30[1],-3.5260495344134766,-3.4929841369125425,0.4749833671170837,0.469223029056513,-4.342689721588252,-2.807580437028359,1.0002713868279862,13694.758200381073,6500.7208463528395
Intercept_30[2],4.007201761297272,3.9753919637234687,0.5430024787616571,0.5257091462536485,3.1743897333449174,4.959663724405569,0.9997538719937509,12188.493495824958,5707.233981421243
Intercept_31[1],-5.125171373361102,-5.031898539081478,0.898854100435327,0.8786976774019782,-6.7341003381450575,-3.810439772141045,1.0016764443014425,9868.07680874421,4828.939947542802
Intercept_31[2],1.967578466038728,1.9598274371086069,0.24093979042414643,0.2447082808735695,1.5875359202989467,2.3793560167606698,1.0016760157305222,9340.940876885696,6141.353085554052
Intercept_32[1],-5.2020693423597155,-5.111829891323847,0.8705846185673908,0.866741310966506,-6.77717189752214,-3.925792970430509,1.000258153038762,11121.676204577092,5598.314581147089
Intercept_32[2],-2.706385087955861,-2.6898903826833083,0.3256824944267309,0.32384745164610634,-3.2657045440431287,-2.196352348328884,1.0004209638264014,8270.655471434247,5131.750346115272
Intercept_33[1],-5.162684841935883,-5.052785015331889,0.9140654006992007,0.8743597552931177,-6.833856822847699,-3.8524415354202644,1.0004069308760377,9897.183520955252,5059.474460622288
Intercept_33[2],-1.721691691588164,-1.716061123829706,0.22530931295084416,0.22193309399489675,-2.106714973893077,-1.356944058608165,1.000279543234467,8310.187535959261,5377.898117159305
Intercept_34[1],-5.533837340414543,-5.448448047009961,0.8625260196572037,0.832667100509734,-7.094915243650541,-4.284194318965463,1.0003934981775793,9729.566075236764,5662.559614206219
Intercept_34[2],0.1807392443117925,0.18187024596846912,0.16458891658281094,0.16133189497276598,-0.0914387067651631,0.45131724225790465,0.9999584260471582,10260.52402298781,6631.904823090588
Intercept_35[1],-6.92820156828586,-6.855910487772776,0.8065375148071305,0.7781873703209087,-8.378909270596811,-5.732601858331304,1.0016931171513652,9918.055983936605,4864.088572080936
Intercept_35[2],-0.19871169618345216,-0.19717673337993213,0.16191346490560438,0.16128703752604406,-0.4666844170491713,0.06523330537164637,1.0001713747066627,9532.459496730351,5868.880478177819
Intercept_36[1],-5.273497613370003,-5.19314054162058,0.8615604661353333,0.8325713378036992,-6.831380205579264,-3.9993862264201274,0.9998511028804885,11084.413884208954,5979.190032820974
Intercept_36[2],-4.5848238756140125,-4.547869892897728,0.6567280008545787,0.6420355916363032,-5.742619198477094,-3.5832610397714926,1.0000566039401781,10248.300597437581,6809.859682458724
Intercept_37[1],-5.278528028580962,-5.195431655660199,0.8804211596091379,0.8503209405966091,-6.854589033361823,-3.989865562499489,1.0003235420584677,11537.698670506492,6080.495494948485
Intercept_37[2],-4.586370262360396,-4.535875329312578,0.6735067535627712,0.663209467535123,-5.749554966418211,-3.5770908799112893,1.000501025034412,9912.206671806673,6929.258362643046
Intercept_38[1],-5.136465281329662,-5.041209112758445,0.9119436504337268,0.874786765308954,-6.834869311395535,-3.8239848875320908,1.0000506534683251,9764.281076160887,5224.518010410445
Intercept_38[2],3.177635881653647,3.158125317739842,0.39054934308054656,0.38136454844081835,2.5870187125428243,3.8562020353628026,1.0001462977322584,12177.692448221162,5191.647749823761
Intercept_39[1],-5.1174210473987065,-5.030525428104382,0.8985499519861502,0.8699087095621304,-6.705770742021708,-3.818546340952409,1.0008525338436134,9834.754557518356,5716.209052442964
Intercept_39[2],0.5816490678963686,0.5813105329732446,0.1675835420435015,0.1660426703050939,0.3037262647089414,0.8592553021410304,1.0008273282320648,8935.218148739194,4535.997362645559
Intercept_40[1],-5.28868225142943,-5.203194495312715,0.8835401298195135,0.8511129938028806,-6.887861139055637,-3.999197549352926,1.000171989338734,11293.996016904783,6151.57167185705
Intercept_40[2],-4.1834882452923905,-4.144916932512478,0.5716798627080778,0.559147203602711,-5.175838327530127,-3.305608897668189,1.000440878953439,8259.697433139605,6288.301350404257
Intercept_41[1],-0.7377773797233771,-0.7373858288616434,0.1695415065425419,0.17049820285194184,-1.02100313629064,-0.45923582515212213,1.001032791126099,17267.55534299173,5695.442019180594
Intercept_41[2],3.633955933541339,3.6040793207483244,0.47549873612153687,0.47142925939991853,2.8975128806860857,4.45667133344177,1.0000688103251305,11390.46110050901,6586.820409763694
Intercept_42[1],-1.808337986548937,-1.8018106009881558,0.23117930238082213,0.23152655951049453,-2.2008249558781943,-1.4329909226307336,0.9999096311481478,14179.938865869772,5927.266621682253
Intercept_42[2],3.463444039878859,3.436427719929312,0.42247730532082994,0.41760154523045145,2.811995247094617,4.197043300641399,0.9999240595471466,9724.762634295805,5607.735318928183
Intercept_43[1],-5.111130558167596,-5.025701195853284,0.8893711541166968,0.8738759607894578,-6.687568785288799,-3.8230860774356437,1.0002968150542955,9539.721234868324,5470.91096613986
Intercept_43[2],2.84459593314372,2.8261818940502716,0.33715748428835174,0.338195822648986,2.3209782065676956,3.424125300810222,0.9998637262102195,8865.937985334736,6284.343147951683
Intercept_44[1],-5.1374066441927875,-5.049373812810933,0.9149599594799729,0.8799815865331257,-6.8265290554429,-3.81231189476865,0.9999458933657572,10104.04126109986,5357.9033907562225
Intercept_44[2],-0.9674434761826625,-0.9622217485215276,0.17940203056974358,0.1778602350281724,-1.2707007388369798,-0.6752485804974451,1.0009630989832674,8162.051083993785,4874.691622654461
lprior,-538.3499181712453,-538.076003536682,11.816997795963859,11.892004873183643,-558.3142809364005,-519.2503001904156,1.0003749487736893,8575.99131530502,6963.686327281869
lp__,-4671.268856269317,-4670.995974484878,8.267390853192108,8.191900148681853,-4685.381764939251,-4657.988599981606,1.0007365477984977,2709.0536590612564,4692.964082393065
